Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,LapTime,PitInTime,PitOutTime,TrackStatus
VER,1,1.0,1.0,HARD,1.0,109.827,,,12
VER,1,2.0,1.0,HARD,2.0,101.596,,,12
VER,1,3.0,1.0,HARD,3.0,101.51,,,1
VER,1,4.0,1.0,HARD,4.0,101.143,,,1
VER,1,5.0,1.0,HARD,5.0,101.308,,,1
VER,1,6.0,1.0,HARD,6.0,101.313,,,1
VER,1,7.0,1.0,HARD,7.0,100.423,,,1
VER,1,8.0,1.0,HARD,8.0,100.177,,,1
VER,1,9.0,1.0,HARD,9.0,100.264,,,1
VER,1,10.0,1.0,HARD,10.0,100.408,,,1
VER,1,11.0,1.0,HARD,11.0,100.423,,,1
VER,1,12.0,1.0,HARD,12.0,100.602,,,1
VER,1,13.0,1.0,HARD,13.0,100.693,,,1
VER,1,14.0,1.0,HARD,14.0,100.633,,,1
VER,1,15.0,1.0,HARD,15.0,100.206,,,1
VER,1,16.0,1.0,HARD,16.0,100.39,,,1
VER,1,17.0,1.0,HARD,17.0,100.481,,,1
VER,1,18.0,1.0,HARD,18.0,100.464,,,1
VER,1,19.0,1.0,HARD,19.0,100.746,,,12
VER,1,20.0,1.0,HARD,20.0,118.294,,,14
VER,1,22.0,1.0,HARD,22.0,149.966,,,41
VER,1,23.0,1.0,HARD,23.0,103.346,,,1
VER,1,24.0,1.0,HARD,24.0,101.971,,,1
VER,1,25.0,1.0,HARD,25.0,100.7,,,1
VER,1,26.0,1.0,HARD,26.0,100.244,,,1
VER,1,27.0,1.0,HARD,27.0,101.18,,,1
VER,1,28.0,1.0,HARD,28.0,101.431,,,1
VER,1,29.0,1.0,HARD,29.0,100.437,,,1
VER,1,30.0,1.0,HARD,30.0,100.326,,,1
VER,1,31.0,1.0,HARD,31.0,100.247,,,1
VER,1,32.0,1.0,HARD,32.0,100.033,,,1
VER,1,33.0,1.0,HARD,33.0,100.087,,,1
VER,1,34.0,1.0,HARD,34.0,100.378,,,1
VER,1,35.0,1.0,HARD,35.0,100.266,,,1
VER,1,36.0,1.0,HARD,36.0,100.372,,,1
VER,1,37.0,1.0,HARD,37.0,100.224,,,1
VER,1,38.0,1.0,HARD,38.0,100.61,,,1
VER,1,39.0,1.0,HARD,39.0,101.173,,,1
VER,1,42.0,2.0,MEDIUM,2.0,97.713,,,1
VER,1,43.0,2.0,MEDIUM,3.0,116.357,,,126
VER,1,44.0,2.0,MEDIUM,4.0,137.522,,,6
VER,1,45.0,2.0,MEDIUM,5.0,104.939,,,671
VER,1,46.0,2.0,MEDIUM,6.0,97.57,,,1
VER,1,47.0,2.0,MEDIUM,7.0,98.09,,,12
VER,1,48.0,2.0,MEDIUM,8.0,98.333,,,1
VER,1,49.0,2.0,MEDIUM,9.0,97.085,,,1
VER,1,50.0,2.0,MEDIUM,10.0,99.006,,,1
VER,1,51.0,2.0,MEDIUM,11.0,97.144,,,1
VER,1,52.0,2.0,MEDIUM,12.0,96.835,,,1
VER,1,53.0,2.0,MEDIUM,13.0,97.132,,,12
VER,1,54.0,2.0,MEDIUM,14.0,98.196,,,1
VER,1,55.0,2.0,MEDIUM,15.0,96.899,,,1
VER,1,56.0,2.0,MEDIUM,16.0,97.519,,,1
VER,1,57.0,2.0,MEDIUM,17.0,99.299,,,1
VER,1,58.0,2.0,MEDIUM,18.0,96.912,,,12
VER,1,59.0,2.0,MEDIUM,19.0,96.748,,,21
VER,1,60.0,2.0,MEDIUM,20.0,96.758,,,1
VER,1,61.0,2.0,MEDIUM,21.0,96.575,,,1
VER,1,62.0,2.0,MEDIUM,22.0,98.197,,,12
GAS,10,1.0,1.0,MEDIUM,1.0,110.115,,,12
GAS,10,2.0,1.0,MEDIUM,2.0,102.353,,,12
GAS,10,3.0,1.0,MEDIUM,3.0,101.442,,,1
GAS,10,4.0,1.0,MEDIUM,4.0,101.334,,,1
GAS,10,5.0,1.0,MEDIUM,5.0,101.292,,,1
GAS,10,6.0,1.0,MEDIUM,6.0,101.829,,,1
GAS,10,7.0,1.0,MEDIUM,7.0,101.399,,,1
GAS,10,8.0,1.0,MEDIUM,8.0,100.677,,,1
GAS,10,9.0,1.0,MEDIUM,9.0,101.063,,,1
GAS,10,10.0,1.0,MEDIUM,10.0,100.378,,,1
GAS,10,11.0,1.0,MEDIUM,11.0,100.728,,,1
GAS,10,12.0,1.0,MEDIUM,12.0,100.439,,,1
GAS,10,13.0,1.0,MEDIUM,13.0,100.829,,,1
GAS,10,14.0,1.0,MEDIUM,14.0,100.627,,,1
GAS,10,15.0,1.0,MEDIUM,15.0,100.602,,,1
GAS,10,16.0,1.0,MEDIUM,16.0,100.929,,,1
GAS,10,17.0,1.0,MEDIUM,17.0,100.673,,,1
GAS,10,18.0,1.0,MEDIUM,18.0,100.866,,,1
GAS,10,19.0,1.0,MEDIUM,19.0,101.061,,,12
GAS,10,22.0,2.0,HARD,2.0,140.73,,,41
GAS,10,23.0,2.0,HARD,3.0,103.344,,,1
GAS,10,24.0,2.0,HARD,4.0,102.407,,,1
GAS,10,25.0,2.0,HARD,5.0,101.048,,,1
GAS,10,26.0,2.0,HARD,6.0,100.92,,,1
GAS,10,27.0,2.0,HARD,7.0,100.396,,,1
GAS,10,28.0,2.0,HARD,8.0,101.536,,,1
GAS,10,29.0,2.0,HARD,9.0,101.706,,,1
GAS,10,30.0,2.0,HARD,10.0,100.28,,,1
GAS,10,31.0,2.0,HARD,11.0,99.974,,,1
GAS,10,32.0,2.0,HARD,12.0,100.406,,,1
GAS,10,33.0,2.0,HARD,13.0,100.154,,,1
GAS,10,34.0,2.0,HARD,14.0,101.321,,,1
GAS,10,35.0,2.0,HARD,15.0,102.563,,,1
GAS,10,36.0,2.0,HARD,16.0,99.965,,,1
GAS,10,37.0,2.0,HARD,17.0,100.508,,,1
GAS,10,38.0,2.0,HARD,18.0,101.261,,,1
GAS,10,39.0,2.0,HARD,19.0,102.86,,,1
GAS,10,40.0,2.0,HARD,20.0,99.885,,,1
GAS,10,41.0,2.0,HARD,21.0,99.934,,,1
GAS,10,42.0,2.0,HARD,22.0,99.835,,,1
GAS,10,43.0,2.0,HARD,23.0,110.491,,,126
GAS,10,44.0,2.0,HARD,24.0,137.976,,,6
GAS,10,45.0,2.0,HARD,25.0,111.238,,,671
GAS,10,46.0,2.0,HARD,26.0,98.277,,,1
GAS,10,47.0,2.0,HARD,27.0,98.568,,,12
GAS,10,48.0,2.0,HARD,28.0,98.548,,,1
GAS,10,49.0,2.0,HARD,29.0,98.634,,,1
GAS,10,50.0,2.0,HARD,30.0,98.688,,,1
GAS,10,51.0,2.0,HARD,31.0,98.525,,,1
GAS,10,52.0,2.0,HARD,32.0,98.755,,,1
GAS,10,53.0,2.0,HARD,33.0,98.718,,,12
GAS,10,54.0,2.0,HARD,34.0,98.844,,,1
GAS,10,55.0,2.0,HARD,35.0,99.373,,,1
GAS,10,56.0,2.0,HARD,36.0,99.292,,,1
GAS,10,57.0,2.0,HARD,37.0,100.874,,,1
GAS,10,58.0,2.0,HARD,38.0,99.658,,,12
GAS,10,59.0,2.0,HARD,39.0,99.709,,,21
GAS,10,60.0,2.0,HARD,40.0,99.62,,,1
GAS,10,61.0,2.0,HARD,41.0,99.711,,,1
GAS,10,62.0,2.0,HARD,42.0,102.273,,,12
PER,11,1.0,1.0,HARD,1.0,111.589,,,12
PER,11,2.0,1.0,HARD,2.0,102.009,,,12
PER,11,3.0,1.0,HARD,3.0,101.622,,,1
PER,11,4.0,1.0,HARD,4.0,101.354,,,1
PER,11,5.0,1.0,HARD,5.0,101.331,,,1
PER,11,6.0,1.0,HARD,6.0,103.147,,,1
PER,11,7.0,1.0,HARD,7.0,101.353,,,1
PER,11,8.0,1.0,HARD,8.0,100.556,,,1
PER,11,9.0,1.0,HARD,9.0,100.694,,,1
PER,11,10.0,1.0,HARD,10.0,100.643,,,1
PER,11,11.0,1.0,HARD,11.0,100.693,,,1
PER,11,12.0,1.0,HARD,12.0,100.715,,,1
PER,11,13.0,1.0,HARD,13.0,100.843,,,1
PER,11,14.0,1.0,HARD,14.0,100.314,,,1
PER,11,15.0,1.0,HARD,15.0,100.538,,,1
PER,11,16.0,1.0,HARD,16.0,100.688,,,1
PER,11,17.0,1.0,HARD,17.0,100.987,,,1
PER,11,18.0,1.0,HARD,18.0,101.077,,,1
PER,11,19.0,1.0,HARD,19.0,101.404,,,12
PER,11,20.0,1.0,HARD,20.0,121.114,,,14
PER,11,22.0,1.0,HARD,22.0,148.562,,,41
PER,11,23.0,1.0,HARD,23.0,104.195,,,1
PER,11,24.0,1.0,HARD,24.0,102.735,,,1
PER,11,25.0,1.0,HARD,25.0,101.532,,,1
PER,11,26.0,1.0,HARD,26.0,100.595,,,1
PER,11,27.0,1.0,HARD,27.0,100.5,,,1
PER,11,28.0,1.0,HARD,28.0,101.833,,,1
PER,11,29.0,1.0,HARD,29.0,100.29,,,1
PER,11,30.0,1.0,HARD,30.0,100.319,,,1
PER,11,31.0,1.0,HARD,31.0,100.205,,,1
PER,11,32.0,1.0,HARD,32.0,100.254,,,1
PER,11,33.0,1.0,HARD,33.0,100.355,,,1
PER,11,34.0,1.0,HARD,34.0,100.822,,,1
PER,11,35.0,1.0,HARD,35.0,100.326,,,1
PER,11,36.0,1.0,HARD,36.0,101.489,,,1
PER,11,37.0,1.0,HARD,37.0,103.171,,,1
PER,11,38.0,1.0,HARD,38.0,101.321,,,1
PER,11,41.0,2.0,MEDIUM,2.0,98.551,,,1
PER,11,42.0,2.0,MEDIUM,3.0,98.709,,,12
PER,11,43.0,2.0,MEDIUM,4.0,120.69,,,26
PER,11,44.0,2.0,MEDIUM,5.0,137.392,,,67
PER,11,45.0,2.0,MEDIUM,6.0,100.229,,,71
PER,11,46.0,2.0,MEDIUM,7.0,97.541,,,12
PER,11,47.0,2.0,MEDIUM,8.0,98.235,,,21
PER,11,48.0,2.0,MEDIUM,9.0,98.351,,,1
PER,11,49.0,2.0,MEDIUM,10.0,98.01,,,1
PER,11,50.0,2.0,MEDIUM,11.0,97.799,,,1
PER,11,51.0,2.0,MEDIUM,12.0,98.116,,,1
PER,11,52.0,2.0,MEDIUM,13.0,99.858,,,12
PER,11,53.0,2.0,MEDIUM,14.0,99.32,,,21
PER,11,54.0,2.0,MEDIUM,15.0,98.386,,,1
PER,11,55.0,2.0,MEDIUM,16.0,97.746,,,1
PER,11,56.0,2.0,MEDIUM,17.0,98.016,,,1
PER,11,57.0,2.0,MEDIUM,18.0,101.365,,,1
PER,11,58.0,2.0,MEDIUM,19.0,100.912,,,12
PER,11,59.0,2.0,MEDIUM,20.0,102.042,,,1
PER,11,60.0,2.0,MEDIUM,21.0,99.147,,,1
PER,11,61.0,2.0,MEDIUM,22.0,97.108,,,12
PER,11,62.0,2.0,MEDIUM,23.0,98.189,,,2
ALO,14,1.0,1.0,MEDIUM,1.0,107.377,,,12
ALO,14,2.0,1.0,MEDIUM,2.0,102.255,,,12
ALO,14,3.0,1.0,MEDIUM,3.0,101.349,,,1
ALO,14,4.0,1.0,MEDIUM,4.0,101.356,,,1
ALO,14,5.0,1.0,MEDIUM,5.0,101.194,,,1
ALO,14,6.0,1.0,MEDIUM,6.0,100.686,,,1
ALO,14,7.0,1.0,MEDIUM,7.0,100.774,,,1
ALO,14,8.0,1.0,MEDIUM,8.0,100.21,,,1
ALO,14,9.0,1.0,MEDIUM,9.0,100.422,,,1
ALO,14,10.0,1.0,MEDIUM,10.0,100.555,,,1
ALO,14,11.0,1.0,MEDIUM,11.0,100.147,,,1
ALO,14,12.0,1.0,MEDIUM,12.0,100.383,,,1
ALO,14,13.0,1.0,MEDIUM,13.0,100.554,,,1
ALO,14,14.0,1.0,MEDIUM,14.0,100.18,,,1
ALO,14,15.0,1.0,MEDIUM,15.0,100.095,,,1
ALO,14,16.0,1.0,MEDIUM,16.0,100.238,,,1
ALO,14,17.0,1.0,MEDIUM,17.0,100.499,,,1
ALO,14,18.0,1.0,MEDIUM,18.0,100.316,,,1
ALO,14,19.0,1.0,MEDIUM,19.0,100.346,,,12
ALO,14,22.0,2.0,HARD,2.0,145.198,,,41
ALO,14,23.0,2.0,HARD,3.0,103.291,,,1
ALO,14,24.0,2.0,HARD,4.0,103.137,,,1
ALO,14,25.0,2.0,HARD,5.0,100.689,,,1
ALO,14,26.0,2.0,HARD,6.0,100.896,,,1
ALO,14,27.0,2.0,HARD,7.0,100.185,,,1
ALO,14,28.0,2.0,HARD,8.0,101.931,,,1
ALO,14,29.0,2.0,HARD,9.0,101.292,,,1
ALO,14,30.0,2.0,HARD,10.0,100.128,,,1
ALO,14,31.0,2.0,HARD,11.0,100.049,,,1
ALO,14,32.0,2.0,HARD,12.0,100.39,,,1
ALO,14,33.0,2.0,HARD,13.0,99.636,,,1
ALO,14,34.0,2.0,HARD,14.0,100.578,,,1
ALO,14,35.0,2.0,HARD,15.0,100.626,,,1
ALO,14,36.0,2.0,HARD,16.0,101.265,,,1
ALO,14,37.0,2.0,HARD,17.0,104.094,,,1
ALO,14,38.0,2.0,HARD,18.0,101.208,,,1
ALO,14,39.0,2.0,HARD,19.0,102.062,,,1
ALO,14,40.0,2.0,HARD,20.0,100.154,,,1
ALO,14,41.0,2.0,HARD,21.0,100.18,,,1
ALO,14,42.0,2.0,HARD,22.0,100.146,,,1
ALO,14,43.0,2.0,HARD,23.0,110.179,,,126
ALO,14,46.0,3.0,SOFT,4.0,113.333,,,12
ALO,14,47.0,3.0,SOFT,5.0,96.456,,,1
ALO,14,48.0,3.0,SOFT,6.0,99.79,,,1
ALO,14,49.0,3.0,SOFT,7.0,98.787,,,1
ALO,14,50.0,3.0,SOFT,8.0,98.088,,,1
ALO,14,51.0,3.0,SOFT,9.0,98.463,,,1
ALO,14,52.0,3.0,SOFT,10.0,97.943,,,12
ALO,14,53.0,3.0,SOFT,11.0,98.559,,,1
ALO,14,54.0,3.0,SOFT,12.0,98.179,,,1
ALO,14,55.0,3.0,SOFT,13.0,98.012,,,1
ALO,14,56.0,3.0,SOFT,14.0,98.436,,,1
ALO,14,57.0,3.0,SOFT,15.0,98.303,,,1
ALO,14,58.0,3.0,SOFT,16.0,98.941,,,12
ALO,14,59.0,3.0,SOFT,17.0,98.518,,,1
ALO,14,60.0,3.0,SOFT,18.0,98.728,,,1
ALO,14,61.0,3.0,SOFT,19.0,101.542,,,12
ALO,14,62.0,3.0,SOFT,20.0,104.29,,,2
LEC,16,1.0,1.0,SOFT,4.0,104.544,,,12
LEC,16,2.0,1.0,SOFT,5.0,101.338,,,12
LEC,16,3.0,1.0,SOFT,6.0,100.752,,,1
LEC,16,4.0,1.0,SOFT,7.0,100.661,,,1
LEC,16,5.0,1.0,SOFT,8.0,100.328,,,1
LEC,16,6.0,1.0,SOFT,9.0,100.165,,,1
LEC,16,7.0,1.0,SOFT,10.0,100.279,,,1
LEC,16,8.0,1.0,SOFT,11.0,100.396,,,1
LEC,16,9.0,1.0,SOFT,12.0,99.646,,,1
LEC,16,10.0,1.0,SOFT,13.0,100.79,,,1
LEC,16,11.0,1.0,SOFT,14.0,100.403,,,1
LEC,16,12.0,1.0,SOFT,15.0,100.392,,,1
LEC,16,13.0,1.0,SOFT,16.0,100.154,,,1
LEC,16,14.0,1.0,SOFT,17.0,101.622,,,1
LEC,16,15.0,1.0,SOFT,18.0,99.613,,,1
LEC,16,16.0,1.0,SOFT,19.0,99.625,,,1
LEC,16,17.0,1.0,SOFT,20.0,99.8,,,1
LEC,16,18.0,1.0,SOFT,21.0,99.613,,,1
LEC,16,19.0,1.0,SOFT,22.0,100.236,,,12
LEC,16,22.0,2.0,HARD,2.0,147.929,,,41
LEC,16,23.0,2.0,HARD,3.0,103.955,,,1
LEC,16,24.0,2.0,HARD,4.0,102.668,,,1
LEC,16,25.0,2.0,HARD,5.0,99.748,,,1
LEC,16,26.0,2.0,HARD,6.0,99.892,,,1
LEC,16,27.0,2.0,HARD,7.0,99.899,,,1
LEC,16,28.0,2.0,HARD,8.0,99.562,,,1
LEC,16,29.0,2.0,HARD,9.0,99.683,,,1
LEC,16,30.0,2.0,HARD,10.0,99.208,,,1
LEC,16,31.0,2.0,HARD,11.0,99.433,,,1
LEC,16,32.0,2.0,HARD,12.0,99.391,,,1
LEC,16,33.0,2.0,HARD,13.0,99.485,,,1
LEC,16,34.0,2.0,HARD,14.0,99.518,,,1
LEC,16,35.0,2.0,HARD,15.0,99.747,,,1
LEC,16,36.0,2.0,HARD,16.0,99.443,,,1
LEC,16,37.0,2.0,HARD,17.0,99.639,,,1
LEC,16,38.0,2.0,HARD,18.0,99.946,,,1
LEC,16,39.0,2.0,HARD,19.0,99.448,,,1
LEC,16,40.0,2.0,HARD,20.0,99.557,,,1
LEC,16,41.0,2.0,HARD,21.0,99.368,,,1
LEC,16,42.0,2.0,HARD,22.0,99.888,,,1
LEC,16,43.0,2.0,HARD,23.0,99.996,,,126
LEC,16,44.0,2.0,HARD,24.0,138.447,,,6
LEC,16,45.0,2.0,HARD,25.0,120.846,,,671
LEC,16,46.0,2.0,HARD,26.0,98.275,,,1
LEC,16,47.0,2.0,HARD,27.0,98.403,,,12
LEC,16,48.0,2.0,HARD,28.0,98.496,,,1
LEC,16,49.0,2.0,HARD,29.0,98.453,,,1
LEC,16,50.0,2.0,HARD,30.0,98.439,,,1
LEC,16,51.0,2.0,HARD,31.0,98.803,,,1
LEC,16,52.0,2.0,HARD,32.0,98.848,,,1
LEC,16,53.0,2.0,HARD,33.0,100.213,,,12
LEC,16,54.0,2.0,HARD,34.0,101.831,,,1
LEC,16,55.0,2.0,HARD,35.0,100.617,,,1
LEC,16,56.0,2.0,HARD,36.0,100.298,,,1
LEC,16,57.0,2.0,HARD,37.0,100.043,,,1
LEC,16,58.0,2.0,HARD,38.0,100.222,,,1
LEC,16,59.0,2.0,HARD,39.0,100.545,,,12
LEC,16,60.0,2.0,HARD,40.0,100.105,,,1
LEC,16,61.0,2.0,HARD,41.0,100.615,,,1
LEC,16,62.0,2.0,HARD,42.0,100.946,,,12
SAR,2,1.0,1.0,MEDIUM,1.0,114.06,,,12
SAR,2,2.0,1.0,MEDIUM,2.0,101.983,,,21
SAR,2,3.0,1.0,MEDIUM,3.0,101.7,,,1
SAR,2,4.0,1.0,MEDIUM,4.0,101.875,,,1
SAR,2,5.0,1.0,MEDIUM,5.0,101.264,,,1
SAR,2,6.0,1.0,MEDIUM,6.0,101.636,,,1
SAR,2,7.0,1.0,MEDIUM,7.0,102.886,,,1
SAR,2,8.0,1.0,MEDIUM,8.0,101.683,,,1
SAR,2,9.0,1.0,MEDIUM,9.0,101.228,,,1
SAR,2,10.0,1.0,MEDIUM,10.0,100.739,,,1
SAR,2,11.0,1.0,MEDIUM,11.0,100.711,,,1
SAR,2,12.0,1.0,MEDIUM,12.0,100.554,,,1
SAR,2,13.0,1.0,MEDIUM,13.0,100.797,,,1
SAR,2,14.0,1.0,MEDIUM,14.0,100.983,,,1
SAR,2,15.0,1.0,MEDIUM,15.0,100.838,,,1
SAR,2,16.0,1.0,MEDIUM,16.0,100.965,,,1
SAR,2,17.0,1.0,MEDIUM,17.0,101.113,,,1
SAR,2,18.0,1.0,MEDIUM,18.0,101.57,,,1
SAR,2,21.0,2.0,HARD,2.0,135.091,,,4
SAR,2,22.0,2.0,HARD,3.0,100.354,,,41
SAR,2,23.0,2.0,HARD,4.0,99.856,,,1
SAR,2,24.0,2.0,HARD,5.0,100.39,,,1
SAR,2,25.0,2.0,HARD,6.0,100.3,,,1
SAR,2,26.0,2.0,HARD,7.0,100.338,,,1
SAR,2,27.0,2.0,HARD,8.0,99.889,,,1
SAR,2,28.0,2.0,HARD,9.0,99.972,,,1
SAR,2,29.0,2.0,HARD,10.0,99.748,,,1
SAR,2,30.0,2.0,HARD,11.0,99.904,,,1
SAR,2,31.0,2.0,HARD,12.0,99.69,,,1
SAR,2,32.0,2.0,HARD,13.0,99.807,,,1
SAR,2,33.0,2.0,HARD,14.0,99.763,,,1
SAR,2,34.0,2.0,HARD,15.0,99.799,,,1
SAR,2,35.0,2.0,HARD,16.0,99.764,,,1
SAR,2,36.0,2.0,HARD,17.0,99.878,,,1
SAR,2,37.0,2.0,HARD,18.0,99.752,,,1
SAR,2,38.0,2.0,HARD,19.0,99.877,,,1
SAR,2,39.0,2.0,HARD,20.0,100.134,,,1
SAR,2,40.0,2.0,HARD,21.0,100.28,,,1
SAR,2,41.0,2.0,HARD,22.0,100.297,,,1
SAR,2,42.0,2.0,HARD,23.0,100.602,,,12
SAR,2,45.0,3.0,MEDIUM,2.0,98.531,,,1
SAR,2,46.0,3.0,MEDIUM,3.0,98.784,,,12
SAR,2,47.0,3.0,MEDIUM,4.0,98.589,,,1
SAR,2,48.0,3.0,MEDIUM,5.0,98.711,,,1
SAR,2,49.0,3.0,MEDIUM,6.0,98.69,,,1
SAR,2,50.0,3.0,MEDIUM,7.0,98.657,,,1
SAR,2,51.0,3.0,MEDIUM,8.0,98.62,,,1
SAR,2,52.0,3.0,MEDIUM,9.0,98.812,,,12
SAR,2,53.0,3.0,MEDIUM,10.0,98.983,,,1
SAR,2,54.0,3.0,MEDIUM,11.0,98.933,,,1
SAR,2,55.0,3.0,MEDIUM,12.0,98.858,,,1
SAR,2,56.0,3.0,MEDIUM,13.0,98.881,,,1
SAR,2,57.0,3.0,MEDIUM,14.0,99.171,,,1
SAR,2,58.0,3.0,MEDIUM,15.0,100.767,,,12
SAR,2,59.0,3.0,MEDIUM,16.0,99.374,,,1
SAR,2,60.0,3.0,MEDIUM,17.0,99.786,,,1
SAR,2,61.0,3.0,MEDIUM,18.0,101.938,,,12
SAR,2,62.0,3.0,MEDIUM,19.0,103.955,,,2
MAG,20,1.0,1.0,MEDIUM,1.0,108.345,,,12
MAG,20,2.0,1.0,MEDIUM,2.0,102.668,,,12
MAG,20,3.0,1.0,MEDIUM,3.0,101.539,,,1
MAG,20,4.0,1.0,MEDIUM,4.0,101.004,,,1
MAG,20,5.0,1.0,MEDIUM,5.0,101.469,,,1
MAG,20,6.0,1.0,MEDIUM,6.0,102.626,,,1
MAG,20,7.0,1.0,MEDIUM,7.0,100.834,,,1
MAG,20,8.0,1.0,MEDIUM,8.0,100.63,,,1
MAG,20,9.0,1.0,MEDIUM,9.0,100.995,,,1
MAG,20,10.0,1.0,MEDIUM,10.0,100.504,,,1
MAG,20,11.0,1.0,MEDIUM,11.0,100.415,,,1
MAG,20,12.0,1.0,MEDIUM,12.0,100.705,,,1
MAG,20,13.0,1.0,MEDIUM,13.0,100.828,,,1
MAG,20,14.0,1.0,MEDIUM,14.0,100.515,,,1
MAG,20,15.0,1.0,MEDIUM,15.0,100.598,,,1
MAG,20,16.0,1.0,MEDIUM,16.0,100.671,,,1
MAG,20,17.0,1.0,MEDIUM,17.0,100.859,,,1
MAG,20,18.0,1.0,MEDIUM,18.0,100.993,,,1
MAG,20,19.0,1.0,MEDIUM,19.0,101.007,,,12
MAG,20,22.0,2.0,HARD,2.0,141.983,,,41
MAG,20,23.0,2.0,HARD,3.0,103.438,,,1
MAG,20,24.0,2.0,HARD,4.0,102.343,,,1
MAG,20,25.0,2.0,HARD,5.0,101.109,,,1
MAG,20,26.0,2.0,HARD,6.0,100.851,,,1
MAG,20,27.0,2.0,HARD,7.0,100.481,,,1
MAG,20,28.0,2.0,HARD,8.0,101.579,,,1
MAG,20,29.0,2.0,HARD,9.0,101.565,,,1
MAG,20,30.0,2.0,HARD,10.0,100.224,,,1
MAG,20,31.0,2.0,HARD,11.0,100.03,,,1
MAG,20,32.0,2.0,HARD,12.0,100.464,,,1
MAG,20,33.0,2.0,HARD,13.0,100.096,,,1
MAG,20,34.0,2.0,HARD,14.0,101.291,,,1
MAG,20,35.0,2.0,HARD,15.0,102.612,,,1
MAG,20,36.0,2.0,HARD,16.0,108.13,,,1
MAG,20,37.0,2.0,HARD,17.0,102.352,,,1
MAG,20,38.0,2.0,HARD,18.0,101.591,,,1
MAG,20,39.0,2.0,HARD,19.0,101.934,,,1
MAG,20,40.0,2.0,HARD,20.0,101.757,,,1
MAG,20,41.0,2.0,HARD,21.0,101.307,,,1
MAG,20,42.0,2.0,HARD,22.0,100.956,,,1
MAG,20,45.0,3.0,SOFT,5.0,99.787,,,1
MAG,20,46.0,3.0,SOFT,6.0,100.988,,,12
MAG,20,47.0,3.0,SOFT,7.0,99.742,,,1
MAG,20,48.0,3.0,SOFT,8.0,98.107,,,1
MAG,20,49.0,3.0,SOFT,9.0,98.367,,,1
MAG,20,50.0,3.0,SOFT,10.0,98.28,,,1
MAG,20,51.0,3.0,SOFT,11.0,98.215,,,1
MAG,20,52.0,3.0,SOFT,12.0,98.407,,,12
MAG,20,53.0,3.0,SOFT,13.0,98.693,,,1
MAG,20,54.0,3.0,SOFT,14.0,98.495,,,1
MAG,20,55.0,3.0,SOFT,15.0,98.29,,,1
MAG,20,56.0,3.0,SOFT,16.0,98.567,,,1
MAG,20,57.0,3.0,SOFT,17.0,98.954,,,1
MAG,20,58.0,3.0,SOFT,18.0,102.141,,,12
MAG,20,59.0,3.0,SOFT,19.0,100.398,,,1
MAG,20,60.0,3.0,SOFT,20.0,99.695,,,1
MAG,20,61.0,3.0,SOFT,21.0,98.445,,,12
MAG,20,62.0,3.0,SOFT,22.0,99.418,,,2
ALB,23,1.0,1.0,MEDIUM,1.0,113.077,,,12
ALB,23,2.0,1.0,MEDIUM,2.0,101.902,,,12
ALB,23,3.0,1.0,MEDIUM,3.0,101.783,,,1
ALB,23,4.0,1.0,MEDIUM,4.0,101.473,,,1
ALB,23,5.0,1.0,MEDIUM,5.0,101.361,,,1
ALB,23,6.0,1.0,MEDIUM,6.0,102.001,,,1
ALB,23,7.0,1.0,MEDIUM,7.0,103.107,,,1
ALB,23,8.0,1.0,MEDIUM,8.0,101.318,,,1
